order_item_id,order_id,product_id,quantity,unit_price,line_total
6630,2222,68,2,43.1,86.2
6631,2222,84,3,121.18,363.54
6632,2223,100,1,99.49,99.49
6633,2223,99,1,22.03,22.03
6634,2224,84,1,121.18,121.18
6635,2224,28,1,98.21,98.21
6636,2224,31,2,31.59,63.18
6637,2225,99,1,22.03,22.03
6638,2225,48,1,13.88,13.88
6639,2226,25,2,5.04,10.08
6640,2227,48,1,13.88,13.88
6641,2228,52,1,109.19,109.19
6642,2228,40,2,16.1,32.2
6643,2229,92,1,21.99,21.99
6644,2229,77,1,20.31,20.31
6645,2230,56,1,8.62,8.62
6646,2231,43,1,118.81,118.81
6647,2231,2,1,286.27,286.27
6648,2231,14,1,28.77,28.77
6649,2231,52,1,109.19,109.19
6650,2232,52,2,109.19,218.38
6651,2232,34,3,137.45,412.35
6652,2233,53,2,70.73,141.46
6653,2233,91,1,87.73,87.73
6654,2233,25,1,5.04,5.04
6655,2233,1,1,49.01,49.01
6656,2233,12,1,210.0,210.0
6657,2234,80,1,42.94,42.94
6658,2234,13,1,230.5,230.5
6659,2234,70,1,64.53,64.53
6660,2235,21,1,31.11,31.11
6661,2235,65,1,36.27,36.27
6662,2236,77,2,20.31,40.62
6663,2236,6,1,47.27,47.27
6664,2236,71,1,129.35,129.35
6665,2236,65,1,36.27,36.27
6666,2236,43,2,118.81,237.62
6667,2237,68,2,43.1,86.2
6668,2237,81,1,148.5,148.5
6669,2238,29,1,83.33,83.33
6670,2238,74,2,15.23,30.46
6671,2239,57,3,119.96,359.88
6672,2239,71,1,129.35,129.35
6673,2240,66,1,45.11,45.11
6674,2240,49,1,93.93,93.93
6675,2240,44,2,108.52,217.04
6676,2241,66,2,45.11,90.22
6677,2241,11,1,66.68,66.68
6678,2241,9,1,104.51,104.51
6679,2241,27,1,7.83,7.83
6680,2241,2,1,286.27,286.27
6681,2242,74,2,15.23,30.46
6682,2242,44,1,108.52,108.52
6683,2242,7,2,92.4,184.8
6684,2243,12,1,210.0,210.0
6685,2243,87,2,122.48,244.96
6686,2243,49,1,93.93,93.93
6687,2243,76,1,88.0,88.0
6688,2244,62,1,73.1,73.1
6689,2244,92,1,21.99,21.99
6690,2244,86,1,158.05,158.05
6691,2245,41,1,50.54,50.54
6692,2245,64,3,45.06,135.18
6693,2246,78,1,71.33,71.33
6694,2246,84,1,121.18,121.18
6695,2247,17,1,42.64,42.64
6696,2248,55,1,195.65,195.65
6697,2248,30,2,22.73,45.46
6698,2248,11,1,66.68,66.68
6699,2249,26,2,7.06,14.12
6700,2249,69,1,253.24,253.24
6701,2249,30,1,22.73,22.73
6702,2249,40,3,16.1,48.3
6703,2249,64,1,45.06,45.06
6704,2250,40,2,16.1,32.2
6705,2250,81,1,148.5,148.5
6706,2251,98,1,29.1,29.1
6707,2252,50,1,10.62,10.62
6708,2252,10,2,24.92,49.84
6709,2252,62,1,73.1,73.1
6710,2252,1,2,49.01,98.02
6711,2253,10,1,24.92,24.92
6712,2253,66,1,45.11,45.11
6713,2253,14,1,28.77,28.77
6714,2253,69,1,253.24,253.24
6715,2253,50,2,10.62,21.24
6716,2254,53,1,70.73,70.73
6717,2255,55,2,195.65,391.3
6718,2255,68,1,43.1,43.1
6719,2255,49,2,93.93,187.86
6720,2255,32,2,17.58,35.16
6721,2256,21,2,31.11,62.22
6722,2257,11,2,66.68,133.36
6723,2258,24,1,96.84,96.84
6724,2258,47,1,65.22,65.22
6725,2258,93,1,240.53,240.53
6726,2258,44,1,108.52,108.52
6727,2259,95,1,11.97,11.97
6728,2259,25,3,5.04,15.12
6729,2259,97,1,163.05,163.05
6730,2259,2,1,286.27,286.27
6731,2259,33,2,196.95,393.9
6732,2260,32,1,17.58,17.58
6733,2261,71,2,129.35,258.7
6734,2261,63,2,18.63,37.26
6735,2261,5,1,57.22,57.22
6736,2261,87,1,122.48,122.48
6737,2262,35,1,169.71,169.71
6738,2262,68,1,43.1,43.1
6739,2262,97,1,163.05,163.05
6740,2262,70,3,64.53,193.59
6741,2263,91,1,87.73,87.73
6742,2263,39,1,30.14,30.14
6743,2263,87,2,122.48,244.96
6744,2263,24,2,96.84,193.68
6745,2263,89,1,7.79,7.79
6746,2264,44,1,108.52,108.52
6747,2264,6,1,47.27,47.27
6748,2264,42,2,185.19,370.38
6749,2264,56,1,8.62,8.62
6750,2265,74,1,15.23,15.23
6751,2266,70,2,64.53,129.06
6752,2266,85,1,101.27,101.27
6753,2267,30,1,22.73,22.73
6754,2267,7,1,92.4,92.4
6755,2267,65,1,36.27,36.27
6756,2267,85,1,101.27,101.27
6757,2268,59,1,143.04,143.04
6758,2268,92,2,21.99,43.98
6759,2268,86,1,158.05,158.05
6760,2268,25,1,5.04,5.04
6761,2269,74,1,15.23,15.23
6762,2269,48,2,13.88,27.76
6763,2269,16,1,15.29,15.29
6764,2269,12,2,210.0,420.0
6765,2269,97,1,163.05,163.05
6766,2270,8,2,16.91,33.82
6767,2271,24,1,96.84,96.84
6768,2271,3,1,31.12,31.12
6769,2272,24,1,96.84,96.84
6770,2272,1,2,49.01,98.02
6771,2272,86,1,158.05,158.05
6772,2272,28,1,98.21,98.21
6773,2273,27,1,7.83,7.83
6774,2273,24,2,96.84,193.68
6775,2273,36,1,246.85,246.85
6776,2274,71,1,129.35,129.35
6777,2274,48,2,13.88,27.76
6778,2274,51,1,168.62,168.62
6779,2274,39,1,30.14,30.14
6780,2275,14,1,28.77,28.77
6781,2275,12,1,210.0,210.0
6782,2275,71,1,129.35,129.35
6783,2276,9,1,104.51,104.51
6784,2276,68,2,43.1,86.2
6785,2277,94,1,17.07,17.07
6786,2277,23,2,29.6,59.2
6787,2277,2,2,286.27,572.54
6788,2278,17,1,42.64,42.64
6789,2279,55,1,195.65,195.65
6790,2279,41,1,50.54,50.54
6791,2279,14,1,28.77,28.77
6792,2279,82,2,137.6,275.2
6793,2279,33,1,196.95,196.95
6794,2280,43,2,118.81,237.62
6795,2280,20,2,239.67,479.34
6796,2280,89,1,7.79,7.79
6797,2281,92,2,21.99,43.98
6798,2281,16,1,15.29,15.29
6799,2281,11,1,66.68,66.68
6800,2281,28,1,98.21,98.21
6801,2282,78,1,71.33,71.33
6802,2282,9,3,104.51,313.53
6803,2283,67,1,241.51,241.51
6804,2283,97,2,163.05,326.1
6805,2283,64,2,45.06,90.12
6806,2283,27,1,7.83,7.83
6807,2283,18,2,214.03,428.06
6808,2284,8,1,16.91,16.91
6809,2284,49,1,93.93,93.93
6810,2284,52,3,109.19,327.57
6811,2284,4,2,4.73,9.46
6812,2284,74,1,15.23,15.23
6813,2285,19,2,15.74,31.48
6814,2286,44,2,108.52,217.04
6815,2287,2,2,286.27,572.54
6816,2287,1,1,49.01,49.01
6817,2287,99,1,22.03,22.03
6818,2287,69,1,253.24,253.24
6819,2288,55,1,195.65,195.65
6820,2288,35,2,169.71,339.42
6821,2288,82,2,137.6,275.2
6822,2289,44,1,108.52,108.52
6823,2289,69,2,253.24,506.48
6824,2289,23,2,29.6,59.2
6825,2289,10,1,24.92,24.92
6826,2289,80,1,42.94,42.94
6827,2290,16,2,15.29,30.58
6828,2290,35,1,169.71,169.71
6829,2290,15,2,28.1,56.2
6830,2290,17,1,42.64,42.64
6831,2290,100,1,99.49,99.49
6832,2291,42,1,185.19,185.19
6833,2291,84,1,121.18,121.18
6834,2291,78,1,71.33,71.33
6835,2291,57,2,119.96,239.92
6836,2292,55,1,195.65,195.65
6837,2292,68,1,43.1,43.1
6838,2292,37,1,170.71,170.71
6839,2293,24,1,96.84,96.84
6840,2294,73,1,99.9,99.9
6841,2294,64,1,45.06,45.06
6842,2294,6,1,47.27,47.27
6843,2295,25,1,5.04,5.04
6844,2295,75,1,31.87,31.87
6845,2296,70,1,64.53,64.53
6846,2297,61,1,59.88,59.88
6847,2297,69,1,253.24,253.24
6848,2297,24,1,96.84,96.84
6849,2298,100,3,99.49,298.47
6850,2298,5,1,57.22,57.22
6851,2298,24,1,96.84,96.84
6852,2298,60,1,121.26,121.26
6853,2299,20,2,239.67,479.34
6854,2299,36,3,246.85,740.55
6855,2299,12,1,210.0,210.0
6856,2300,36,1,246.85,246.85
6857,2301,3,2,31.12,62.24
6858,2302,27,1,7.83,7.83
6859,2302,93,1,240.53,240.53
6860,2303,12,1,210.0,210.0
6861,2303,16,1,15.29,15.29
6862,2303,68,1,43.1,43.1
6863,2303,49,1,93.93,93.93
6864,2303,21,1,31.11,31.11
6865,2304,7,1,92.4,92.4
6866,2304,84,2,121.18,242.36
6867,2304,3,1,31.12,31.12
6868,2304,65,1,36.27,36.27
6869,2304,62,2,73.1,146.2
6870,2305,86,1,158.05,158.05
6871,2306,9,1,104.51,104.51
6872,2307,11,1,66.68,66.68
6873,2307,24,1,96.84,96.84
6874,2307,61,1,59.88,59.88
6875,2307,74,2,15.23,30.46
6876,2308,47,2,65.22,130.44
6877,2308,50,2,10.62,21.24
6878,2308,52,1,109.19,109.19
6879,2308,13,1,230.5,230.5
6880,2308,11,2,66.68,133.36
6881,2309,18,3,214.03,642.09
6882,2309,65,1,36.27,36.27
6883,2309,81,2,148.5,297.0
6884,2309,76,1,88.0,88.0
6885,2309,53,1,70.73,70.73
6886,2310,86,2,158.05,316.1
6887,2310,20,1,239.67,239.67
6888,2310,44,1,108.52,108.52
6889,2310,100,2,99.49,198.98
6890,2310,68,1,43.1,43.1
6891,2311,30,2,22.73,45.46
6892,2311,38,1,13.31,13.31
6893,2311,72,1,202.94,202.94
6894,2312,18,1,214.03,214.03
6895,2312,65,1,36.27,36.27
6896,2313,9,1,104.51,104.51
6897,2313,64,3,45.06,135.18
6898,2313,40,1,16.1,16.1
6899,2313,41,1,50.54,50.54
6900,2314,3,2,31.12,62.24
6901,2314,33,2,196.95,393.9
6902,2314,2,2,286.27,572.54
6903,2314,11,2,66.68,133.36
6904,2314,12,1,210.0,210.0
6905,2315,37,1,170.71,170.71
6906,2315,42,2,185.19,370.38
6907,2315,49,2,93.93,187.86
6908,2315,10,1,24.92,24.92
6909,2316,14,3,28.77,86.31
6910,2316,38,1,13.31,13.31
6911,2316,66,1,45.11,45.11
6912,2316,60,2,121.26,242.52
6913,2316,95,2,11.97,23.94
6914,2317,10,2,24.92,49.84
6915,2317,18,1,214.03,214.03
6916,2317,49,1,93.93,93.93
6917,2317,52,2,109.19,218.38
6918,2317,53,2,70.73,141.46
6919,2318,48,2,13.88,27.76
6920,2318,77,1,20.31,20.31
6921,2318,58,2,23.16,46.32
6922,2318,57,1,119.96,119.96
6923,2319,31,1,31.59,31.59
6924,2319,29,1,83.33,83.33
6925,2319,73,1,99.9,99.9
6926,2319,36,2,246.85,493.7
6927,2320,11,3,66.68,200.04
6928,2320,59,3,143.04,429.12
6929,2321,76,2,88.0,176.0
6930,2321,85,1,101.27,101.27
6931,2322,54,1,326.63,326.63
6932,2323,70,1,64.53,64.53
6933,2323,96,1,204.68,204.68
6934,2323,51,1,168.62,168.62
6935,2324,59,1,143.04,143.04
6936,2324,23,1,29.6,29.6
6937,2324,35,1,169.71,169.71
6938,2324,2,1,286.27,286.27
6939,2325,15,2,28.1,56.2
6940,2325,1,1,49.01,49.01
6941,2325,35,1,169.71,169.71
6942,2325,43,2,118.81,237.62
6943,2326,40,1,16.1,16.1
6944,2326,50,2,10.62,21.24
6945,2327,32,3,17.58,52.74
6946,2327,27,1,7.83,7.83
6947,2328,43,3,118.81,356.43
6948,2328,3,1,31.12,31.12
6949,2328,7,1,92.4,92.4
6950,2328,58,2,23.16,46.32
6951,2329,63,2,18.63,37.26
6952,2329,65,1,36.27,36.27
6953,2329,81,1,148.5,148.5
6954,2329,13,2,230.5,461.0
6955,2330,67,1,241.51,241.51
6956,2331,84,2,121.18,242.36
6957,2331,75,3,31.87,95.61
6958,2331,14,2,28.77,57.54
6959,2331,23,3,29.6,88.8
6960,2331,55,1,195.65,195.65
6961,2332,85,2,101.27,202.54
6962,2332,32,2,17.58,35.16
6963,2333,96,2,204.68,409.36
6964,2333,14,2,28.77,57.54
6965,2333,18,1,214.03,214.03
6966,2333,66,1,45.11,45.11
6967,2333,99,1,22.03,22.03
6968,2334,2,1,286.27,286.27
6969,2334,63,1,18.63,18.63
6970,2334,80,3,42.94,128.82
6971,2334,11,2,66.68,133.36
6972,2335,59,3,143.04,429.12
6973,2335,93,2,240.53,481.06
6974,2335,18,1,214.03,214.03
6975,2335,92,2,21.99,43.98
6976,2335,40,2,16.1,32.2
6977,2336,37,1,170.71,170.71
6978,2336,50,2,10.62,21.24
6979,2336,71,1,129.35,129.35
6980,2337,19,1,15.74,15.74
6981,2337,92,2,21.99,43.98
6982,2338,70,1,64.53,64.53
6983,2338,36,1,246.85,246.85
6984,2338,62,1,73.1,73.1
6985,2338,45,2,95.04,190.08
6986,2339,81,1,148.5,148.5
6987,2339,17,2,42.64,85.28
6988,2340,18,2,214.03,428.06
6989,2340,92,2,21.99,43.98
6990,2340,70,1,64.53,64.53
6991,2340,16,1,15.29,15.29
6992,2341,71,1,129.35,129.35
6993,2341,61,1,59.88,59.88
6994,2341,22,3,8.68,26.04
6995,2342,93,1,240.53,240.53
6996,2343,36,1,246.85,246.85
6997,2343,99,1,22.03,22.03
6998,2343,19,1,15.74,15.74
6999,2343,26,1,7.06,7.06
7000,2343,82,2,137.6,275.2
7001,2344,60,2,121.26,242.52
7002,2344,74,1,15.23,15.23
7003,2344,66,2,45.11,90.22
7004,2345,83,1,92.79,92.79
7005,2345,5,1,57.22,57.22
7006,2345,2,1,286.27,286.27
7007,2345,30,2,22.73,45.46
7008,2346,100,1,99.49,99.49
7009,2347,31,1,31.59,31.59
7010,2348,35,1,169.71,169.71
7011,2348,98,1,29.1,29.1
7012,2349,89,2,7.79,15.58
7013,2349,98,1,29.1,29.1
7014,2349,44,2,108.52,217.04
7015,2349,87,2,122.48,244.96
7016,2349,80,1,42.94,42.94
7017,2350,80,1,42.94,42.94
7018,2350,20,1,239.67,239.67
7019,2350,15,1,28.1,28.1
7020,2351,86,1,158.05,158.05
7021,2351,29,1,83.33,83.33
7022,2351,70,1,64.53,64.53
7023,2352,86,1,158.05,158.05
7024,2352,75,1,31.87,31.87
7025,2352,43,1,118.81,118.81
7026,2353,15,2,28.1,56.2
7027,2354,16,2,15.29,30.58
7028,2354,83,1,92.79,92.79
7029,2354,75,1,31.87,31.87
7030,2354,63,3,18.63,55.89
7031,2354,65,1,36.27,36.27
7032,2355,35,2,169.71,339.42
7033,2355,7,1,92.4,92.4
7034,2355,68,1,43.1,43.1
7035,2355,6,1,47.27,47.27
7036,2355,78,1,71.33,71.33
7037,2356,91,1,87.73,87.73
7038,2356,7,1,92.4,92.4
7039,2357,42,1,185.19,185.19
7040,2358,50,1,10.62,10.62
7041,2358,94,1,17.07,17.07
7042,2358,92,1,21.99,21.99
7043,2358,43,2,118.81,237.62
7044,2359,91,1,87.73,87.73
7045,2359,81,1,148.5,148.5
7046,2359,86,1,158.05,158.05
7047,2359,31,1,31.59,31.59
7048,2360,84,1,121.18,121.18
7049,2360,15,1,28.1,28.1
7050,2360,22,1,8.68,8.68
7051,2360,95,1,11.97,11.97
7052,2360,57,1,119.96,119.96
7053,2361,41,1,50.54,50.54
7054,2361,64,1,45.06,45.06
7055,2361,12,1,210.0,210.0
7056,2361,24,1,96.84,96.84
7057,2362,40,1,16.1,16.1
7058,2362,74,2,15.23,30.46
7059,2362,55,1,195.65,195.65
7060,2363,96,2,204.68,409.36
7061,2363,52,2,109.19,218.38
7062,2363,63,1,18.63,18.63
7063,2363,46,1,117.54,117.54
7064,2364,71,1,129.35,129.35
7065,2364,30,2,22.73,45.46
7066,2364,56,1,8.62,8.62
7067,2364,29,2,83.33,166.66
7068,2365,11,1,66.68,66.68
7069,2366,11,2,66.68,133.36
7070,2367,36,2,246.85,493.7
7071,2368,54,1,326.63,326.63
7072,2368,23,1,29.6,29.6
7073,2368,95,1,11.97,11.97
7074,2369,33,2,196.95,393.9
7075,2369,47,1,65.22,65.22
7076,2369,67,1,241.51,241.51
7077,2369,60,1,121.26,121.26
7078,2370,44,3,108.52,325.56
7079,2370,63,2,18.63,37.26
7080,2370,34,1,137.45,137.45
7081,2371,76,2,88.0,176.0
7082,2372,30,1,22.73,22.73
7083,2373,17,1,42.64,42.64
7084,2374,80,2,42.94,85.88
7085,2374,58,1,23.16,23.16
7086,2374,81,1,148.5,148.5
7087,2374,96,3,204.68,614.04
7088,2374,21,1,31.11,31.11
7089,2375,94,2,17.07,34.14
7090,2376,40,1,16.1,16.1
7091,2377,30,1,22.73,22.73
7092,2377,74,1,15.23,15.23
7093,2377,24,1,96.84,96.84
7094,2377,95,1,11.97,11.97
7095,2377,77,1,20.31,20.31
7096,2378,71,1,129.35,129.35
7097,2378,73,1,99.9,99.9
7098,2379,5,1,57.22,57.22
7099,2379,94,1,17.07,17.07
7100,2379,66,1,45.11,45.11
7101,2379,34,1,137.45,137.45
7102,2380,100,1,99.49,99.49
7103,2380,80,1,42.94,42.94
7104,2380,95,1,11.97,11.97
7105,2380,40,1,16.1,16.1
7106,2381,57,2,119.96,239.92
7107,2381,52,1,109.19,109.19
7108,2382,60,1,121.26,121.26
7109,2382,57,2,119.96,239.92
7110,2382,82,2,137.6,275.2
7111,2382,86,1,158.05,158.05
7112,2383,98,1,29.1,29.1
7113,2384,44,1,108.52,108.52
7114,2384,2,1,286.27,286.27
7115,2384,47,1,65.22,65.22
7116,2385,40,1,16.1,16.1
7117,2386,42,2,185.19,370.38
7118,2386,37,1,170.71,170.71
7119,2386,43,1,118.81,118.81
7120,2387,32,1,17.58,17.58
7121,2387,8,1,16.91,16.91
7122,2387,71,2,129.35,258.7
7123,2387,74,1,15.23,15.23
7124,2387,67,1,241.51,241.51
7125,2388,26,1,7.06,7.06
7126,2388,90,1,165.04,165.04
7127,2388,71,1,129.35,129.35
7128,2388,21,1,31.11,31.11
7129,2388,22,1,8.68,8.68
7130,2389,19,1,15.74,15.74
7131,2390,39,1,30.14,30.14
7132,2390,38,1,13.31,13.31
7133,2390,3,1,31.12,31.12
7134,2390,27,1,7.83,7.83
7135,2391,42,1,185.19,185.19
7136,2391,46,2,117.54,235.08
7137,2391,41,1,50.54,50.54
7138,2391,1,1,49.01,49.01
7139,2391,20,1,239.67,239.67
7140,2392,50,1,10.62,10.62
7141,2392,65,1,36.27,36.27
7142,2392,75,1,31.87,31.87
7143,2392,68,1,43.1,43.1
7144,2393,56,2,8.62,17.24
7145,2394,1,1,49.01,49.01
7146,2394,57,1,119.96,119.96
7147,2394,73,2,99.9,199.8
7148,2395,38,2,13.31,26.62
7149,2395,72,1,202.94,202.94
7150,2396,79,1,157.18,157.18
7151,2396,76,2,88.0,176.0
7152,2396,21,1,31.11,31.11
7153,2396,18,1,214.03,214.03
7154,2397,40,1,16.1,16.1
7155,2397,61,1,59.88,59.88
7156,2397,100,1,99.49,99.49
7157,2397,83,2,92.79,185.58
7158,2397,77,1,20.31,20.31
7159,2398,98,2,29.1,58.2
7160,2398,57,1,119.96,119.96
7161,2398,72,1,202.94,202.94
7162,2398,44,1,108.52,108.52
7163,2399,56,1,8.62,8.62
7164,2400,26,1,7.06,7.06
7165,2400,89,1,7.79,7.79
7166,2400,16,1,15.29,15.29
7167,2400,35,1,169.71,169.71
7168,2400,74,1,15.23,15.23
7169,2401,25,1,5.04,5.04
7170,2401,100,1,99.49,99.49
7171,2402,35,1,169.71,169.71
7172,2402,94,1,17.07,17.07
7173,2402,25,1,5.04,5.04
7174,2402,53,1,70.73,70.73
7175,2403,100,1,99.49,99.49
7176,2403,90,1,165.04,165.04
7177,2403,23,2,29.6,59.2
7178,2403,74,1,15.23,15.23
7179,2404,6,1,47.27,47.27
7180,2404,71,1,129.35,129.35
7181,2404,23,1,29.6,29.6
7182,2405,89,1,7.79,7.79
7183,2405,17,2,42.64,85.28
7184,2405,85,2,101.27,202.54
7185,2405,49,1,93.93,93.93
7186,2406,98,1,29.1,29.1
7187,2407,18,1,214.03,214.03
7188,2407,81,1,148.5,148.5
7189,2407,35,1,169.71,169.71
7190,2407,55,1,195.65,195.65
7191,2407,41,2,50.54,101.08
7192,2408,40,1,16.1,16.1
7193,2408,34,1,137.45,137.45
7194,2409,28,2,98.21,196.42
7195,2409,88,1,236.17,236.17
7196,2410,31,1,31.59,31.59
7197,2411,92,1,21.99,21.99
7198,2412,33,1,196.95,196.95
7199,2412,66,1,45.11,45.11
7200,2412,47,2,65.22,130.44
7201,2412,83,2,92.79,185.58
7202,2413,63,1,18.63,18.63
7203,2413,32,1,17.58,17.58
7204,2413,56,1,8.62,8.62
7205,2413,96,1,204.68,204.68
7206,2414,24,1,96.84,96.84
7207,2415,22,1,8.68,8.68
7208,2415,60,1,121.26,121.26
7209,2415,95,1,11.97,11.97
7210,2415,68,1,43.1,43.1
7211,2415,16,1,15.29,15.29
7212,2416,11,1,66.68,66.68
7213,2417,54,1,326.63,326.63
7214,2418,7,2,92.4,184.8
7215,2418,31,1,31.59,31.59
7216,2418,3,1,31.12,31.12
7217,2418,22,1,8.68,8.68
7218,2418,37,1,170.71,170.71
7219,2419,81,1,148.5,148.5
7220,2419,25,2,5.04,10.08
7221,2419,8,1,16.91,16.91
7222,2419,100,2,99.49,198.98
7223,2419,30,1,22.73,22.73
7224,2420,14,1,28.77,28.77
7225,2420,99,1,22.03,22.03
7226,2420,79,2,157.18,314.36
7227,2420,70,1,64.53,64.53
7228,2420,64,1,45.06,45.06
7229,2421,74,1,15.23,15.23
7230,2421,13,1,230.5,230.5
7231,2422,6,1,47.27,47.27
7232,2422,60,2,121.26,242.52
7233,2422,84,1,121.18,121.18
7234,2422,49,2,93.93,187.86
7235,2423,30,2,22.73,45.46
7236,2423,2,1,286.27,286.27
7237,2423,95,1,11.97,11.97
7238,2423,14,1,28.77,28.77
7239,2424,63,2,18.63,37.26
7240,2424,100,2,99.49,198.98
7241,2425,97,1,163.05,163.05
7242,2425,47,1,65.22,65.22
7243,2425,75,1,31.87,31.87
7244,2425,57,1,119.96,119.96
7245,2426,81,1,148.5,148.5
7246,2426,77,1,20.31,20.31
7247,2426,65,2,36.27,72.54
7248,2426,63,1,18.63,18.63
7249,2427,5,1,57.22,57.22
7250,2428,24,1,96.84,96.84
7251,2428,41,1,50.54,50.54
7252,2429,62,1,73.1,73.1
7253,2429,21,1,31.11,31.11
7254,2429,57,1,119.96,119.96
7255,2430,17,2,42.64,85.28
7256,2430,1,1,49.01,49.01
7257,2430,88,1,236.17,236.17
7258,2431,64,1,45.06,45.06
7259,2431,67,1,241.51,241.51
7260,2431,99,2,22.03,44.06
7261,2431,73,1,99.9,99.9
7262,2431,4,1,4.73,4.73
7263,2432,41,1,50.54,50.54
7264,2432,54,2,326.63,653.26
7265,2433,6,1,47.27,47.27
7266,2434,22,1,8.68,8.68
7267,2434,77,1,20.31,20.31
7268,2434,96,2,204.68,409.36
7269,2434,35,1,169.71,169.71
7270,2435,79,1,157.18,157.18
7271,2435,13,1,230.5,230.5
7272,2435,72,1,202.94,202.94
7273,2435,38,2,13.31,26.62
7274,2435,42,2,185.19,370.38
7275,2436,7,1,92.4,92.4
7276,2436,13,1,230.5,230.5
7277,2436,60,1,121.26,121.26
7278,2437,92,1,21.99,21.99
7279,2437,16,2,15.29,30.58
7280,2438,61,1,59.88,59.88
7281,2438,57,1,119.96,119.96
7282,2438,20,1,239.67,239.67
7283,2438,31,1,31.59,31.59
7284,2439,5,1,57.22,57.22
7285,2439,59,1,143.04,143.04
7286,2439,27,1,7.83,7.83
7287,2439,60,1,121.26,121.26
7288,2439,93,1,240.53,240.53
7289,2440,72,2,202.94,405.88
7290,2440,39,1,30.14,30.14
7291,2440,10,1,24.92,24.92
7292,2441,66,1,45.11,45.11
7293,2441,82,1,137.6,137.6
7294,2441,52,2,109.19,218.38
7295,2442,9,2,104.51,209.02
7296,2442,5,1,57.22,57.22
7297,2442,70,1,64.53,64.53
7298,2442,87,1,122.48,122.48
7299,2443,65,2,36.27,72.54
7300,2443,41,1,50.54,50.54
7301,2443,25,1,5.04,5.04
7302,2444,91,2,87.73,175.46
7303,2444,61,1,59.88,59.88
7304,2444,25,1,5.04,5.04
7305,2445,86,2,158.05,316.1
7306,2445,25,1,5.04,5.04
7307,2445,40,2,16.1,32.2
7308,2445,70,1,64.53,64.53
7309,2445,48,1,13.88,13.88
7310,2446,73,2,99.9,199.8
7311,2446,69,1,253.24,253.24
7312,2446,11,2,66.68,133.36
7313,2446,70,1,64.53,64.53
7314,2446,8,1,16.91,16.91
7315,2447,21,1,31.11,31.11
7316,2447,31,1,31.59,31.59
7317,2448,81,1,148.5,148.5
7318,2448,23,1,29.6,29.6
7319,2448,96,1,204.68,204.68
7320,2448,2,1,286.27,286.27
7321,2448,51,2,168.62,337.24
7322,2449,66,1,45.11,45.11
7323,2450,98,1,29.1,29.1
7324,2450,21,1,31.11,31.11
7325,2450,46,1,117.54,117.54
7326,2451,18,2,214.03,428.06
7327,2451,78,1,71.33,71.33
7328,2451,97,1,163.05,163.05
7329,2452,15,1,28.1,28.1
7330,2452,63,2,18.63,37.26
7331,2452,96,2,204.68,409.36
7332,2452,42,1,185.19,185.19
7333,2452,2,1,286.27,286.27
7334,2453,58,1,23.16,23.16
7335,2453,45,1,95.04,95.04
7336,2454,5,1,57.22,57.22
7337,2454,21,2,31.11,62.22
7338,2454,68,2,43.1,86.2
7339,2454,38,1,13.31,13.31
7340,2455,92,1,21.99,21.99
7341,2455,76,2,88.0,176.0
7342,2455,45,1,95.04,95.04
7343,2455,17,1,42.64,42.64
7344,2455,42,1,185.19,185.19
7345,2456,18,1,214.03,214.03
7346,2457,5,1,57.22,57.22
7347,2458,19,1,15.74,15.74
7348,2458,24,1,96.84,96.84
7349,2458,22,1,8.68,8.68
7350,2458,80,1,42.94,42.94
7351,2459,5,1,57.22,57.22
7352,2459,60,1,121.26,121.26
7353,2459,2,1,286.27,286.27
7354,2459,49,1,93.93,93.93
7355,2459,33,2,196.95,393.9
7356,2460,40,1,16.1,16.1
7357,2461,90,2,165.04,330.08
7358,2461,51,1,168.62,168.62
7359,2462,62,1,73.1,73.1
7360,2462,47,1,65.22,65.22
7361,2462,100,1,99.49,99.49
7362,2462,4,1,4.73,4.73
7363,2463,28,2,98.21,196.42
7364,2463,5,1,57.22,57.22
7365,2463,47,1,65.22,65.22
7366,2464,48,1,13.88,13.88
7367,2464,42,1,185.19,185.19
7368,2464,67,1,241.51,241.51
7369,2464,86,1,158.05,158.05
7370,2465,47,1,65.22,65.22
7371,2465,17,2,42.64,85.28
7372,2466,24,1,96.84,96.84
7373,2466,96,1,204.68,204.68
7374,2466,3,1,31.12,31.12
7375,2467,63,1,18.63,18.63
7376,2468,59,2,143.04,286.08
7377,2468,56,1,8.62,8.62
7378,2469,97,2,163.05,326.1
7379,2469,66,2,45.11,90.22
7380,2469,42,1,185.19,185.19
7381,2469,68,1,43.1,43.1
7382,2470,47,1,65.22,65.22
7383,2470,13,1,230.5,230.5
7384,2470,6,1,47.27,47.27
7385,2471,17,2,42.64,85.28
7386,2471,76,1,88.0,88.0
7387,2471,59,2,143.04,286.08
7388,2471,2,1,286.27,286.27
7389,2472,43,1,118.81,118.81
7390,2472,98,1,29.1,29.1
7391,2473,5,2,57.22,114.44
7392,2474,42,1,185.19,185.19
7393,2475,89,2,7.79,15.58
7394,2475,50,1,10.62,10.62
7395,2475,98,1,29.1,29.1
7396,2475,94,1,17.07,17.07
7397,2475,59,2,143.04,286.08
7398,2476,25,1,5.04,5.04
7399,2476,33,2,196.95,393.9
7400,2476,14,1,28.77,28.77
7401,2476,31,1,31.59,31.59
7402,2477,71,1,129.35,129.35
7403,2477,89,2,7.79,15.58
7404,2477,15,2,28.1,56.2
7405,2477,25,2,5.04,10.08
