review_id,customer_id,product_id,rating,review_datetime,review_text
1074,182,22,3,"2025-12-11 12:23:40",
1075,96,50,2,"2026-01-03 05:33:40",
1076,26,46,3,"2025-12-23 09:58:40",
1077,36,91,4,"2025-07-31 17:13:40",
1078,165,76,4,"2025-07-13 20:00:40",
1079,65,89,1,"2025-10-19 09:13:40","Disappointed with the quality."
1080,202,3,2,"2025-08-17 21:47:40",
1081,161,1,2,"2025-12-29 21:20:40",
1082,44,85,3,"2025-10-02 06:41:40",
1083,37,78,2,"2025-11-06 12:04:40",
1084,197,19,4,"2026-01-02 16:55:40","Very satisfied with this purchase."
1085,76,31,4,"2025-12-03 18:03:40","Works perfectly as described."
1086,167,13,3,"2025-11-15 22:37:40",
1087,59,77,3,"2025-09-24 02:55:40",
1088,201,74,4,"2025-12-01 08:01:40","Works perfectly as described."
1089,13,34,3,"2025-09-29 18:52:40",
1090,70,64,2,"2025-12-14 08:15:40",
1091,151,57,4,"2025-11-11 13:27:40","Very satisfied with this purchase."
1092,12,21,2,"2025-11-14 08:57:40","Not as described, returning it."
1093,203,75,3,"2025-07-13 10:53:40","Average purchase, met expectations."
1094,139,2,2,"2025-12-12 13:15:40",
1095,40,72,1,"2025-08-22 22:30:40","Not as described, returning it."
1096,143,15,2,"2025-10-02 21:54:40","Not worth the price."
1097,206,71,3,"2025-07-25 13:29:40",
1098,102,27,3,"2025-08-30 18:24:40","Okay quality, nothing special."
1099,199,67,3,"2025-10-03 15:23:40",
1100,132,96,4,"2025-07-10 02:09:40","Works perfectly as described."
1101,160,18,3,"2025-11-01 19:37:40",
1102,236,95,3,"2025-08-14 19:40:40",
1103,28,73,4,"2025-08-21 07:44:40",
1104,173,29,2,"2025-09-16 15:46:40","Disappointed with the quality."
1105,147,62,3,"2025-10-03 20:39:40","Average purchase, met expectations."
1106,98,2,1,"2025-09-09 10:05:40","Disappointed with the quality."
1107,220,69,2,"2025-09-14 09:42:40",
1108,25,33,4,"2025-12-09 21:39:40",
1109,155,20,2,"2025-12-06 01:56:40",
1110,225,30,5,"2026-01-01 04:02:40",
1111,192,5,4,"2025-10-30 04:24:40",
1112,180,53,2,"2025-09-26 09:17:40",
1113,231,32,2,"2025-08-03 09:03:40",
1114,59,9,2,"2025-12-04 08:59:40","Disappointed with the quality."
1115,14,54,4,"2025-10-09 19:57:40",
1116,142,64,4,"2025-12-05 21:38:40",
1117,134,2,2,"2025-08-13 20:12:40",
1118,242,48,3,"2025-09-29 05:36:40",
1119,98,66,3,"2025-11-07 11:33:40","Okay quality, nothing special."
1120,149,46,4,"2025-07-16 07:55:40",
1121,245,58,3,"2025-12-11 12:43:40",
1122,5,88,4,"2025-09-17 05:19:40","Good value for the price."
1123,138,61,4,"2025-11-28 15:27:40",
1124,129,65,2,"2025-10-31 13:34:40",
1125,11,43,3,"2026-01-06 05:51:40",
1126,76,95,4,"2025-09-23 02:41:40",
1127,151,11,2,"2025-07-19 07:31:40","Arrived late and damaged."
1128,35,58,2,"2025-10-21 15:47:40",
1129,39,80,4,"2025-12-20 16:23:40",
1130,91,81,3,"2025-11-15 07:06:40",
1131,18,17,3,"2025-11-15 06:07:40",
1132,77,33,2,"2025-07-23 02:10:40",
1133,156,16,4,"2025-10-08 00:56:40","Excellent quality, arrived quickly."
1134,3,74,4,"2025-07-18 21:11:40",
1135,78,33,3,"2025-12-16 20:05:40","Okay quality, nothing special."
1136,196,33,3,"2025-09-03 21:22:40",
1137,7,22,4,"2025-10-11 13:47:40",
1138,67,73,3,"2025-08-27 08:12:40",
1139,228,24,4,"2025-12-06 16:35:40",
1140,202,51,2,"2025-10-15 21:46:40","Not worth the price."
1141,10,34,3,"2025-12-22 08:09:40",
1142,162,56,2,"2025-09-19 09:13:40","Not as described, returning it."
1143,100,36,3,"2025-12-24 05:24:40",
1144,2,50,2,"2025-09-27 02:12:40",
1145,11,21,3,"2025-07-15 11:44:40",
1146,73,23,2,"2025-11-13 06:51:40","Poor quality, would not recommend."
1147,94,50,2,"2025-10-31 21:16:40","Poor quality, would not recommend."
1148,234,93,4,"2025-12-31 06:32:40","Very satisfied with this purchase."
1149,65,12,4,"2025-09-09 14:49:40","Very satisfied with this purchase."
1150,150,40,2,"2025-10-11 00:01:40",
1151,165,18,2,"2025-07-19 20:00:40","Not as described, returning it."
1152,97,77,2,"2025-12-12 06:27:40",
1153,33,66,3,"2025-09-15 04:21:40","Average purchase, met expectations."
1154,215,56,1,"2025-10-07 15:45:40",
1155,106,23,3,"2025-07-23 12:26:40","Average purchase, met expectations."
1156,36,96,2,"2025-08-03 09:18:40",
1157,189,2,2,"2025-12-08 16:39:40",
1158,63,53,2,"2025-10-24 12:19:40",
1159,126,27,4,"2025-09-21 11:14:40",
1160,39,40,4,"2025-12-29 10:48:40","Good value for the price."
1161,22,25,3,"2025-12-08 12:03:40",
1162,79,94,3,"2025-12-02 10:35:40",
1163,239,16,5,"2025-09-24 01:05:40",
1164,238,77,4,"2025-08-01 22:28:40","Excellent quality, arrived quickly."
1165,244,84,1,"2025-12-21 21:37:40","Not as described, returning it."
1166,176,12,3,"2025-10-10 08:10:40",
1167,159,36,3,"2025-11-09 01:54:40",
1168,97,7,3,"2025-09-30 16:56:40",
1169,181,82,3,"2025-12-17 01:13:40",
1170,122,56,4,"2025-11-12 20:54:40","Works perfectly as described."
1171,190,29,3,"2025-12-01 14:55:40",
1172,85,94,1,"2025-08-02 22:34:40",
1173,102,55,1,"2025-11-14 19:27:40",
1174,21,2,3,"2025-11-10 17:41:40",
1175,247,96,2,"2025-12-24 18:02:40","Arrived late and damaged."
1176,50,19,3,"2025-08-31 22:32:40",
1177,70,17,3,"2025-11-14 16:57:40",
1178,87,82,3,"2025-12-16 21:09:40",
1179,207,33,3,"2025-10-12 16:36:40",
1180,103,48,3,"2025-07-30 02:01:40",
1181,225,52,3,"2025-08-10 09:41:40",
1182,1,72,1,"2025-11-13 08:33:40","Arrived late and damaged."
1183,109,80,2,"2025-10-09 07:11:40","Not as described, returning it."
1184,76,64,3,"2025-10-30 18:00:40","Decent product, does the job."
1185,71,24,3,"2025-10-12 10:08:40",
1186,62,53,3,"2025-10-13 01:32:40",
1187,85,74,4,"2025-10-02 04:52:40","Works perfectly as described."
1188,188,54,4,"2025-10-22 21:26:40","Excellent quality, arrived quickly."
1189,222,36,4,"2025-10-31 23:09:40",
1190,31,16,4,"2025-09-17 15:49:40","Very satisfied with this purchase."
1191,51,27,3,"2025-12-21 01:20:40",
1192,219,28,3,"2025-10-25 23:54:40",
1193,176,66,3,"2025-10-15 23:19:40",
1194,39,54,4,"2025-11-18 17:46:40","Works perfectly as described."
1195,215,60,2,"2025-08-12 17:00:40","Not worth the price."
1196,245,96,3,"2025-09-24 12:58:40","Average purchase, met expectations."
1197,118,9,4,"2026-01-06 08:42:40",
1198,129,32,4,"2025-08-20 03:03:40","Excellent quality, arrived quickly."
1199,104,15,3,"2025-11-14 07:16:40",
1200,123,74,3,"2025-11-14 11:45:40",
1201,7,51,3,"2025-12-25 19:50:40",
1202,200,45,1,"2025-12-03 04:03:40","Not worth the price."
1203,140,96,3,"2025-10-22 10:09:40",
1204,69,33,3,"2025-11-28 19:10:40",
1205,117,7,2,"2025-08-10 04:37:40","Arrived late and damaged."
1206,193,39,4,"2025-10-07 09:14:40",
1207,192,20,3,"2025-12-22 23:01:40","Decent product, does the job."
1208,14,8,3,"2025-12-26 19:14:40","Decent product, does the job."
1209,82,27,4,"2025-11-07 13:26:40",
1210,50,88,4,"2025-11-09 20:03:40",
1211,127,97,2,"2025-12-22 14:00:40",
1212,227,16,4,"2025-07-19 02:31:40",
1213,51,95,2,"2025-08-11 16:53:40","Poor quality, would not recommend."
1214,74,37,3,"2025-08-18 23:58:40","Decent product, does the job."
1215,183,10,2,"2025-08-04 22:18:40",
1216,60,5,3,"2025-09-18 05:16:40","Okay quality, nothing special."
1217,145,23,2,"2025-12-12 19:33:40",
1218,217,96,3,"2025-11-11 10:26:40",
1219,78,70,2,"2025-12-21 09:10:40","Arrived late and damaged."
1220,195,74,4,"2025-07-12 18:48:40","Very satisfied with this purchase."
1221,48,42,3,"2025-07-20 01:05:40",
1222,146,30,2,"2025-07-17 01:20:40",
1223,209,32,3,"2025-08-23 10:43:40",
1224,195,6,4,"2025-12-08 08:15:40",
1225,128,15,2,"2025-08-05 16:21:40",
1226,75,34,1,"2025-12-24 04:10:40",
1227,164,10,3,"2025-08-06 10:08:40",
1228,241,27,4,"2025-10-04 14:47:40","Very satisfied with this purchase."
1229,42,17,3,"2025-09-16 03:07:40","Decent product, does the job."
1230,73,19,2,"2025-07-27 22:35:40",
1231,235,17,4,"2025-09-26 10:38:40",
1232,2,8,3,"2025-08-25 04:12:40","Average purchase, met expectations."
1233,6,25,3,"2025-09-25 14:40:40","Decent product, does the job."
1234,174,68,3,"2025-10-22 19:12:40",
1235,92,33,4,"2025-12-15 11:40:40",
1236,36,53,3,"2025-08-01 12:53:40",
1237,101,88,4,"2025-10-29 12:03:40",
1238,13,99,3,"2025-08-27 10:50:40",
1239,149,41,3,"2025-07-25 20:25:40",
1240,77,15,3,"2025-12-16 16:06:40",
1241,250,73,4,"2025-08-01 00:48:40","Great product, highly recommend!"
1242,95,23,2,"2025-11-12 00:46:40",
1243,165,34,3,"2025-07-19 06:12:40",
1244,56,33,5,"2025-08-22 20:24:40",
1245,69,12,4,"2025-09-19 02:18:40",
1246,12,57,2,"2025-08-23 07:02:40","Not worth the price."
1247,117,63,2,"2025-10-29 09:17:40","Poor quality, would not recommend."
1248,208,23,3,"2025-12-05 08:47:40",
1249,231,76,4,"2025-11-27 05:34:40","Excellent quality, arrived quickly."
1250,5,65,4,"2025-12-10 01:04:40",
1251,92,80,3,"2025-09-11 16:13:40",
1252,124,27,4,"2025-08-04 15:39:40",
1253,225,37,5,"2025-07-24 21:12:40","Great product, highly recommend!"
1254,198,44,2,"2025-12-07 01:39:40",
1255,185,58,2,"2025-12-18 07:12:40",
1256,241,94,1,"2025-12-12 00:45:40","Poor quality, would not recommend."
1257,156,88,5,"2025-09-04 18:41:40",
1258,33,35,3,"2025-07-17 22:19:40",
1259,84,77,2,"2025-10-23 07:45:40",
1260,6,92,3,"2025-09-25 23:28:40","Okay quality, nothing special."
1261,142,49,4,"2025-11-08 22:19:40",
1262,56,11,2,"2025-08-10 19:22:40",
1263,241,91,3,"2025-09-01 06:03:40",
1264,45,78,4,"2025-12-01 01:10:40","Very satisfied with this purchase."
1265,224,83,3,"2025-11-28 17:49:40",
1266,81,31,3,"2025-11-12 00:01:40",
1267,7,26,4,"2025-08-05 22:27:40","Very satisfied with this purchase."
1268,186,21,2,"2025-10-11 03:06:40",
1269,165,53,2,"2025-08-11 12:36:40",
1270,56,15,4,"2025-10-02 06:32:40",
1271,162,21,3,"2025-08-27 06:30:40",
1272,180,1,2,"2025-10-29 10:15:40",
1273,190,63,2,"2026-01-01 16:04:40",
1274,171,69,3,"2025-08-31 02:39:40",
1275,88,15,4,"2025-08-05 14:14:40",
1276,46,76,2,"2025-10-15 13:04:40",
1277,160,47,2,"2025-08-09 21:35:40","Arrived late and damaged."
1278,180,5,3,"2025-08-10 14:01:40","Average purchase, met expectations."
1279,108,55,3,"2025-10-28 16:37:40",
1280,115,55,2,"2025-11-20 09:03:40",
1281,108,84,4,"2025-09-18 12:40:40","Excellent quality, arrived quickly."
1282,41,4,3,"2025-09-01 02:35:40","Decent product, does the job."
1283,193,42,2,"2025-08-20 22:49:40",
1284,209,62,3,"2025-09-22 14:09:40",
1285,208,6,1,"2025-12-27 07:06:40",
1286,19,64,4,"2025-11-02 17:37:40",
1287,99,30,1,"2025-07-24 04:05:40","Poor quality, would not recommend."
1288,81,23,2,"2025-10-20 20:14:40",
1289,26,98,5,"2025-09-10 07:34:40",
1290,173,5,3,"2025-10-18 12:45:40","Decent product, does the job."
1291,209,94,2,"2025-10-16 05:41:40",
1292,46,2,3,"2025-12-14 10:53:40",
1293,250,13,3,"2025-09-30 08:41:40","Okay quality, nothing special."
1294,178,18,3,"2025-09-22 04:43:40",
1295,97,15,2,"2025-11-22 00:18:40","Disappointed with the quality."
1296,67,21,3,"2025-11-27 23:19:40",
1297,137,6,2,"2025-10-30 13:36:40",
1298,151,13,2,"2025-07-15 03:00:40","Not worth the price."
1299,92,28,2,"2025-07-21 08:15:40",
1300,72,9,3,"2025-12-18 00:35:40",
1301,240,72,3,"2025-12-08 16:52:40",
1302,234,26,4,"2025-09-18 19:10:40",
1303,209,40,3,"2026-01-01 20:46:40",
1304,138,47,3,"2025-09-21 04:18:40",
1305,66,46,3,"2025-09-19 21:54:40",
1306,189,92,3,"2026-01-05 23:14:40",
1307,79,49,3,"2025-07-11 21:53:40",
1308,76,49,4,"2025-10-02 11:13:40",
1309,20,95,4,"2025-07-28 20:00:40",
1310,240,52,2,"2025-08-13 00:36:40","Not as described, returning it."
1311,200,64,1,"2025-07-18 02:44:40",
1312,2,44,3,"2025-11-04 02:59:40",
1313,53,24,3,"2025-09-11 21:09:40",
1314,175,60,1,"2025-08-08 23:31:40","Arrived late and damaged."
1315,141,11,2,"2025-10-11 13:26:40","Disappointed with the quality."
1316,6,20,5,"2025-11-21 13:31:40",
1317,176,76,2,"2025-12-06 11:16:40","Not as described, returning it."
1318,133,24,3,"2025-11-20 14:00:40",
1319,154,17,3,"2025-10-18 22:44:40",
1320,151,12,3,"2025-08-15 10:20:40",
1321,98,29,4,"2025-11-04 08:52:40",
1322,106,21,2,"2025-09-24 14:48:40","Disappointed with the quality."
1323,211,32,2,"2025-12-20 19:29:40",
1324,126,70,3,"2025-09-23 02:41:40",
1325,56,39,3,"2025-11-29 11:32:40",
1326,246,87,5,"2025-08-14 16:16:40",
1327,161,19,4,"2025-09-09 00:15:40",
1328,98,26,3,"2025-09-16 12:25:40","Average purchase, met expectations."
1329,58,2,2,"2025-09-13 07:29:40",
1330,94,72,1,"2025-12-04 21:48:40",
1331,92,30,3,"2025-10-19 02:43:40",
1332,249,99,3,"2025-12-30 14:38:40",
1333,170,10,4,"2025-11-04 03:43:40",
1334,6,23,3,"2025-12-13 23:57:40",
1335,35,39,1,"2025-10-10 13:32:40",
1336,187,7,2,"2025-11-23 08:12:40",
1337,105,58,1,"2025-12-30 10:54:40",
1338,243,73,3,"2025-07-23 02:55:40",
1339,99,70,3,"2025-08-27 21:25:40",
1340,24,3,2,"2025-10-15 00:36:40","Disappointed with the quality."
1341,100,43,3,"2025-07-20 00:56:40",
1342,21,99,2,"2025-11-22 19:33:40",
1343,152,9,3,"2025-08-24 15:10:40",
1344,51,24,4,"2026-01-01 09:55:40",
1345,69,47,2,"2025-09-01 18:27:40",
1346,2,45,2,"2026-01-05 17:05:40",
1347,206,51,3,"2025-11-11 09:35:40",
1348,176,18,2,"2026-01-06 12:45:40","Poor quality, would not recommend."
1349,20,31,2,"2025-07-25 11:54:40",
1350,229,62,3,"2025-10-14 02:58:40","Okay quality, nothing special."
1351,157,35,3,"2025-08-08 01:54:40",
1352,169,47,3,"2025-08-08 00:08:40",
1353,189,19,2,"2025-11-07 02:27:40",
1354,136,2,3,"2025-11-21 19:03:40",
1355,207,88,4,"2025-08-09 21:39:40","Works perfectly as described."
1356,235,82,4,"2025-09-30 00:48:40","Very satisfied with this purchase."
1357,66,31,1,"2025-12-26 09:02:40",
1358,11,25,2,"2025-12-08 07:28:40","Not worth the price."
1359,197,47,3,"2025-08-31 13:55:40",
1360,136,39,3,"2025-08-19 23:15:40",
1361,128,76,3,"2025-08-20 23:05:40","Okay quality, nothing special."
1362,103,46,3,"2025-11-18 00:07:40",
1363,170,61,4,"2025-08-22 23:40:40",
1364,241,72,2,"2025-08-10 22:17:40",
1365,14,74,4,"2025-09-24 17:08:40",
1366,227,38,4,"2025-10-09 23:42:40","Good value for the price."
1367,149,52,3,"2025-09-13 03:29:40",
1368,246,6,4,"2025-10-12 14:20:40",
1369,98,78,2,"2025-12-29 14:54:40","Disappointed with the quality."
1370,118,26,3,"2025-10-07 13:44:40","Okay quality, nothing special."
1371,78,7,3,"2025-11-09 07:06:40",
1372,98,39,2,"2025-08-10 21:53:40",
1373,211,97,3,"2025-09-23 00:54:40",
1374,20,65,3,"2025-09-14 10:07:40",
1375,99,45,3,"2026-01-01 02:45:40",
1376,250,28,4,"2025-09-20 07:44:40",
1377,35,8,2,"2025-10-16 06:21:40",
1378,136,60,3,"2025-08-25 06:56:40",
1379,232,93,4,"2025-12-26 08:08:40","Great product, highly recommend!"
1380,49,84,4,"2025-11-19 02:53:40",
1381,52,61,2,"2025-10-14 03:32:40",
1382,232,20,3,"2025-11-23 13:53:40",
1383,122,47,4,"2025-09-15 08:49:40",
1384,195,97,3,"2025-10-18 10:32:40",
1385,2,56,3,"2025-12-19 00:32:40",
1386,202,85,3,"2025-12-03 00:07:40",
1387,180,42,1,"2025-09-14 06:00:40",
1388,118,50,2,"2026-01-02 20:30:40",
1389,161,90,4,"2025-11-27 19:03:40",
1390,53,79,2,"2025-09-16 21:00:40",
1391,23,56,2,"2025-09-22 09:48:40",
1392,160,66,3,"2025-08-16 15:09:40",
1393,175,86,3,"2025-10-07 07:53:40",
1394,161,11,2,"2025-12-10 10:33:40","Disappointed with the quality."
1395,174,1,3,"2025-09-01 09:55:40","Decent product, does the job."
1396,187,97,2,"2025-11-24 05:17:40",
1397,226,41,3,"2025-09-23 19:22:40",
1398,152,42,3,"2025-12-28 18:25:40",
1399,209,2,3,"2026-01-02 03:04:40",
1400,149,36,3,"2025-09-12 15:04:40",
1401,227,50,4,"2025-09-15 21:46:40",
1402,98,64,3,"2025-12-19 07:39:40",
1403,235,33,2,"2025-10-29 13:09:40","Poor quality, would not recommend."
1404,74,40,4,"2025-09-12 08:54:40","Excellent quality, arrived quickly."
1405,53,44,3,"2025-10-25 01:46:40",
1406,60,75,4,"2025-12-31 16:06:40","Good value for the price."
1407,125,73,2,"2025-07-19 08:54:40",
1408,240,32,3,"2025-09-18 12:02:40",
1409,157,38,3,"2025-09-01 19:08:40",
1410,57,25,3,"2025-10-09 13:30:40",
1411,172,70,3,"2025-08-28 01:18:40",
1412,94,48,4,"2025-09-09 20:19:40",
1413,211,79,2,"2025-11-27 13:18:40",
1414,86,73,3,"2025-08-20 00:52:40",
1415,217,75,3,"2025-08-21 05:20:40","Decent product, does the job."
1416,145,29,3,"2025-12-26 15:45:40",
1417,233,85,3,"2025-08-18 05:40:40","Okay quality, nothing special."
1418,220,64,4,"2025-11-18 18:15:40","Works perfectly as described."
1419,180,25,2,"2025-08-04 20:51:40",
1420,152,87,3,"2025-12-25 04:46:40",
1421,32,25,4,"2025-08-10 09:13:40","Great product, highly recommend!"
1422,24,6,3,"2025-11-03 00:14:40","Average purchase, met expectations."
1423,213,78,3,"2025-12-22 16:20:40","Average purchase, met expectations."
1424,5,95,3,"2025-08-22 14:20:40",
1425,122,94,2,"2025-09-09 17:36:40","Arrived late and damaged."
1426,51,45,4,"2025-07-25 23:51:40",
1427,194,10,3,"2025-12-10 23:39:40",
1428,109,27,4,"2025-07-22 09:27:40",
1429,121,17,3,"2025-08-20 07:22:40",
1430,57,55,1,"2025-11-12 06:55:40","Poor quality, would not recommend."
1431,1,59,3,"2025-11-03 14:16:40",
1432,161,69,3,"2025-11-26 01:28:40","Average purchase, met expectations."
1433,25,97,3,"2025-11-11 16:15:40",
1434,240,38,4,"2025-09-05 03:15:40",
1435,63,93,2,"2025-12-15 08:53:40",
1436,241,62,2,"2025-10-29 19:57:40","Not worth the price."
1437,229,36,3,"2025-09-11 08:41:40",
1438,139,23,3,"2025-10-26 10:38:40",
1439,220,42,2,"2025-08-01 18:21:40","Disappointed with the quality."
1440,157,60,3,"2025-08-19 19:40:40",
1441,76,62,4,"2025-07-30 05:06:40",
1442,124,57,3,"2025-11-19 03:08:40",
1443,35,88,3,"2025-11-27 09:25:40",
1444,52,60,4,"2025-12-24 05:44:40",
1445,74,3,3,"2025-10-20 16:29:40",
1446,93,27,4,"2025-09-12 23:10:40","Excellent quality, arrived quickly."
1447,162,17,4,"2025-08-27 13:25:40","Excellent quality, arrived quickly."
1448,158,69,4,"2025-09-04 06:40:40",
1449,96,94,2,"2025-09-01 02:06:40",
1450,79,90,3,"2025-09-10 17:40:40",
1451,170,71,4,"2025-09-03 08:45:40",
1452,183,23,4,"2025-07-21 09:08:40",
1453,203,12,3,"2025-12-18 14:46:40","Decent product, does the job."
1454,208,62,4,"2025-09-03 18:48:40","Great product, highly recommend!"
1455,151,47,2,"2025-10-25 05:36:40",
1456,203,65,4,"2025-12-10 15:12:40",
1457,226,11,1,"2025-08-14 06:09:40",
1458,27,80,3,"2025-12-03 16:46:40",
1459,175,42,2,"2025-07-29 16:26:40",
1460,76,97,3,"2025-11-15 13:22:40","Okay quality, nothing special."
1461,226,91,3,"2025-08-29 09:04:40",
1462,117,75,3,"2025-09-03 09:36:40",
1463,129,41,2,"2025-12-10 08:11:40","Arrived late and damaged."
1464,166,83,5,"2025-10-14 12:18:40","Good value for the price."
1465,80,84,3,"2025-09-14 07:46:40",
1466,248,47,4,"2025-11-01 04:23:40",
1467,179,13,3,"2025-09-12 13:02:40",
1468,90,13,3,"2025-11-20 16:07:40",
1469,147,96,3,"2025-10-13 03:02:40",
1470,247,86,3,"2025-11-30 16:15:40",
1471,91,56,3,"2025-10-10 07:26:40",
1472,138,20,2,"2025-10-25 23:57:40","Not as described, returning it."
1473,203,2,3,"2025-07-26 08:41:40",
1474,213,58,2,"2025-11-09 23:11:40",
1475,99,19,3,"2025-10-04 06:45:40",
1476,24,44,2,"2025-11-15 02:54:40","Poor quality, would not recommend."
1477,117,3,3,"2025-11-16 15:33:40",
1478,50,2,1,"2025-10-15 21:36:40","Poor quality, would not recommend."
1479,39,31,2,"2025-11-07 03:58:40","Poor quality, would not recommend."
1480,106,85,5,"2025-08-16 22:45:40","Excellent quality, arrived quickly."
1481,223,19,3,"2025-12-25 08:17:40","Okay quality, nothing special."
1482,237,24,3,"2025-12-25 15:24:40","Okay quality, nothing special."
1483,141,13,2,"2025-12-17 15:29:40",
1484,189,78,3,"2025-07-24 03:00:40",
1485,183,19,5,"2025-10-17 22:02:40","Excellent quality, arrived quickly."
1486,222,46,3,"2025-08-03 22:58:40",
1487,71,50,2,"2025-11-21 06:49:40",
1488,154,77,4,"2025-10-28 08:03:40","Great product, highly recommend!"
1489,60,19,3,"2025-12-02 14:17:40",
1490,153,17,2,"2025-10-28 17:15:40",
1491,227,66,3,"2025-11-03 00:45:40","Okay quality, nothing special."
1492,217,74,3,"2025-12-20 00:55:40",
1493,182,38,3,"2025-09-30 23:20:40",
1494,184,65,4,"2025-09-25 12:41:40",
1495,108,53,3,"2025-10-29 05:11:40",
1496,14,87,3,"2025-08-16 03:21:40",
1497,238,94,4,"2025-08-27 09:27:40","Excellent quality, arrived quickly."
1498,157,87,3,"2025-12-12 05:14:40",
1499,184,83,3,"2025-12-02 13:55:40",
1500,97,32,2,"2025-09-18 07:54:40",
1501,118,22,4,"2025-07-16 01:37:40",
1502,134,50,2,"2025-08-26 23:53:40","Not worth the price."
1503,89,92,4,"2025-11-28 14:44:40","Great product, highly recommend!"
1504,19,11,3,"2025-08-06 20:22:40",
1505,51,59,2,"2025-08-14 22:04:40",
1506,132,29,5,"2026-01-05 22:54:40",
1507,26,1,2,"2026-01-06 02:18:40","Not worth the price."
1508,162,48,3,"2025-10-03 13:42:40",
1509,171,51,3,"2025-11-16 10:47:40",
1510,111,78,3,"2025-07-30 20:41:40",
1511,148,25,4,"2025-12-14 05:12:40",
1512,198,100,3,"2025-12-04 04:13:40",
1513,223,34,3,"2025-08-18 00:32:40","Decent product, does the job."
1514,192,23,3,"2025-10-27 08:46:40","Decent product, does the job."
1515,84,76,2,"2025-07-24 08:02:40","Poor quality, would not recommend."
1516,227,83,3,"2025-07-20 02:52:40",
1517,115,67,2,"2025-12-31 13:10:40",
1518,220,18,2,"2025-08-07 08:46:40","Disappointed with the quality."
1519,187,93,3,"2025-09-28 06:58:40",
1520,146,97,2,"2025-08-17 14:52:40",
1521,31,23,4,"2025-09-08 04:21:40",
1522,154,70,2,"2025-08-20 21:50:40",
1523,41,80,2,"2025-09-18 15:01:40",
1524,135,60,3,"2025-09-13 05:50:40",
1525,112,44,2,"2025-08-30 06:11:40",
1526,156,78,2,"2025-08-25 18:52:40",
1527,85,90,2,"2025-11-22 05:40:40",
1528,56,77,3,"2025-07-13 00:22:40",
1529,77,11,3,"2025-12-29 10:30:40",
1530,161,61,4,"2025-09-03 08:01:40","Works perfectly as described."
1531,148,80,2,"2025-11-09 15:22:40",
1532,173,50,1,"2025-08-29 00:16:40",
1533,6,85,3,"2025-10-07 00:21:40",
1534,164,50,2,"2025-12-10 18:42:40",
1535,146,11,2,"2025-07-21 08:38:40",
1536,91,86,2,"2025-11-11 23:41:40",
1537,52,90,2,"2025-08-10 00:29:40","Not worth the price."
1538,45,64,3,"2025-09-21 01:53:40",
1539,17,24,2,"2025-07-27 18:54:40",
1540,169,59,3,"2025-07-10 04:31:40",
1541,223,66,4,"2025-07-28 22:07:40",
1542,48,64,2,"2025-08-02 16:53:40","Not as described, returning it."
1543,148,99,2,"2025-12-15 18:05:40","Arrived late and damaged."
1544,118,4,4,"2025-08-21 06:31:40","Good value for the price."
1545,154,7,2,"2025-09-10 20:09:40",
1546,163,70,3,"2025-10-18 11:03:40",
1547,194,55,3,"2025-11-02 04:57:40",
1548,246,41,3,"2025-07-31 03:42:40",
1549,7,12,4,"2025-09-02 10:00:40",
1550,163,78,3,"2025-09-29 15:34:40",
1551,115,75,3,"2025-09-30 10:03:40",
1552,131,59,3,"2025-08-24 14:22:40",
1553,118,35,3,"2025-07-19 17:19:40",
1554,208,64,4,"2025-12-17 11:03:40",
1555,2,43,2,"2025-10-31 09:03:40",
1556,214,9,4,"2025-08-14 06:44:40",
1557,81,9,3,"2025-11-12 05:02:40",
1558,70,51,5,"2025-09-03 05:24:40","Excellent quality, arrived quickly."
1559,92,43,4,"2025-08-25 08:54:40",
1560,215,67,2,"2025-09-01 10:07:40",
1561,220,61,4,"2025-10-30 23:32:40",
1562,78,63,4,"2025-12-16 00:45:40",
1563,224,78,4,"2025-12-06 15:26:40","Very satisfied with this purchase."
1564,103,29,4,"2025-10-09 16:15:40","Very satisfied with this purchase."
1565,182,93,2,"2025-11-21 14:38:40","Not worth the price."
1566,196,25,3,"2025-12-16 08:56:40",
1567,16,1,3,"2025-12-16 04:57:40",
1568,204,4,3,"2025-09-20 06:58:40",
1569,74,90,4,"2025-12-07 07:45:40",
1570,115,17,2,"2025-12-28 22:41:40",
1571,125,81,2,"2025-09-22 18:01:40","Poor quality, would not recommend."
1572,15,30,2,"2025-07-29 09:50:40",
1573,200,46,3,"2025-08-27 18:50:40","Average purchase, met expectations."
1574,72,30,4,"2025-11-16 05:08:40",
1575,84,13,3,"2025-09-10 12:07:40",
1576,215,16,3,"2025-08-11 00:45:40",
1577,208,94,4,"2025-09-10 18:08:40",
1578,144,10,3,"2025-12-28 15:10:40","Average purchase, met expectations."
1579,77,10,2,"2025-07-14 12:07:40","Not as described, returning it."
1580,215,99,1,"2025-07-14 15:55:40","Disappointed with the quality."
1581,47,26,2,"2025-11-04 16:46:40","Not as described, returning it."
1582,192,10,3,"2025-07-28 19:50:40",
1583,123,91,3,"2025-07-29 09:51:40",
1584,85,35,4,"2026-01-02 13:15:40",
1585,126,14,2,"2026-01-04 05:22:40","Arrived late and damaged."
1586,165,35,3,"2025-10-23 14:38:40","Okay quality, nothing special."
1587,178,44,3,"2025-12-03 17:06:40",
1588,131,49,3,"2025-12-25 08:02:40",
1589,113,60,4,"2025-12-02 17:31:40","Great product, highly recommend!"
1590,206,8,2,"2025-11-05 05:42:40",
